ID;Código da Disciplina;Disciplinas;Professor;Turma;Turno;Qtd Alunos;CH Presencial (Hora Aula);CH EaD (Hora Aula);SEG;TER;QUA;QUI;SEX;SAB
99175;RV.ENG228;TOPOGRAFIA - ALTIMETRIA;DAVID VIEIRA LIMA;20181.02EAM20I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99170;RV.EXA205;CáLCULO NUMéRICO;RENATO CRUVINEL DE OLIVEIRA;20181.02EAM20I.3M;Manhã;55;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99169;RV.QUI214;BIOQUíMICA;PRISCILA FERREIRA BATISTA;20181.02EAM20I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99173;RV.QUI240;QUíMICA AMBIENTAL E ANáLISES INSTRUMENTAIS;ANA CAROLINA RIBEIRO AGUIAR;20181.02EAM20I.3M;Manhã;25;4;0;7-16;7-16;7-16;7-16;7-16;1-16
106248;RV.QUI240;QUíMICA AMBIENTAL E ANáLISES INSTRUMENTAIS;ANA CAROLINA RIBEIRO AGUIAR;20181.02EAM20I.3M;Manhã;25;3;0;7-16;7-16;7-16;7-16;7-16;1-16
99182;RV.BIO216;SAúDE PúBLICA;FRANCISCO JOSE RIVERA PINEDO;20181.02EAM20I.5V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99176;RV.EAL203;FENôMENOS DE TRANSPORTE I;GIACOMO BIZINOTO FERREIRA BOSCO;20181.02EAM20I.5V;Tarde;60;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99178;RV.EAM203;INDICADORES DE IMPACTO AMBIENTAL;PATRICIA CALDEIRA DE SOUZA;20181.02EAM20I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99177;RV.ENG223;HIDRáULICA I;MARCONI BATISTA TEIXEIRA;20181.02EAM20I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99181;RV.GAM236;POLUIçãO INDUSTRIAL;BRUNO DE OLIVEIRA COSTA COUTO;20181.02EAM20I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99179;RV.GAM237;MANEJO DE BACIAS HIDROGRáFICAS;HIPóLITO TADEU FERREIRA DA SILVA;20181.02EAM20I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99180;RV.INF204;MéTODOS COMPUTACIONAIS I;FERNANDO HENRIQUE DA SILVA;20181.02EAM20I.5V;Tarde;30;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104827;RV.INF204;MéTODOS COMPUTACIONAIS I;FERNANDO HENRIQUE DA SILVA;20181.02EAM20I.5V;Tarde;30;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99183;RV.AGR210;CLIMATOLOGIA;LEONARDO NAZARIO SILVA DOS SANTOS;20181.02EAM20I.7M;Manhã;43;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99189;RV.EAM204;SISTEMAS DE ABASTECIMENTO DE ÁGUA;POLYANNA RIBEIRO TRINDADE;20181.02EAM20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99187;RV.EAM205;SISTEMA DE ESGOTAMENTO SANITáRIO;BRUNO DE OLIVEIRA COSTA COUTO;20181.02EAM20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99184;RV.EAM210;GEOTECNICA AMBIENTAL;CHARLES PEREIRA CHAVES;20181.02EAM20I.7M;Manhã;50;2;0;7-16;7-16;7-16;7-16;7-16;1-16
99188;RV.GAM204;SISTEMA DE INFORMAçãO GEOGRáFICA;WELLINGTON DONIZETE GUIMARãES;20181.02EAM20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99186;RV.GAM216;GESTãO DE UNIDADES DE CONSERVAçãO E ECOTURISMO;JUAREZ MARTINS RODRIGUES;20181.02EAM20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99185;RV.GAM224;GESTãO DE RESíDUOS SóLIDOS;PATRICIA CALDEIRA DE SOUZA;20181.02EAM20I.7M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99194;RV.GAM225;ENERGIAS RENOVáVEIS;JOAO AREIS FERREIRA BARBOSA JUNIOR;20181.02EAM20I.9V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99191;RV.GAM232;AUDITORIA E PERíCIA AMBIENTAL;PATRICIA CALDEIRA DE SOUZA;20181.02EAM20I.9V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99198;RV.GAM234;GESTãO DE RECURSOS HíDRICOS;GILBERTO COLODRO;20181.02EAM20I.9V;Tarde;60;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99195;RV.HUM203;ÉTICA PROFISSIONAL;HIPóLITO TADEU FERREIRA DA SILVA;20181.02EAM20I.9V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99190;RV.HUM225;ADMINISTRAçãO;RAFAEL PAZETO ALVARENGA;20181.02EAM20I.9V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99201;RV.TCC209;TRABALHO DE CURSO I;CELSO MARTINS BELISáRIO;20181.02EAM20I.9V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
107240;RV.DTC001;DESENHO TéCNICO;TATIANA DE FREITAS PINAZO;20181.02EDI11N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
107241;RV.IMP001;INTRODUçãO à METODOLOGIA,PESQUISA E INOVAçãO;THOMAZ JOEZER HERLER;20181.02EDI11N.1N;Noite;55;2;0;1-12;1-12;1-12;1-12;1-12;0
107242;RV.MAP001;MATEMáTICA APLICADA;GIACOMO BIZINOTO FERREIRA BOSCO;20181.02EDI11N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
107244;RV.MAS001;MEIO AMBIENTE E SUSTENTABILIDADE URBANA;EMIVAL DA CUNHA RIBEIRO;20181.02EDI11N.1N;Noite;55;3;0;1-12;1-12;1-12;1-12;1-12;0
107243;RV.MCI001;MATERIAIS DE CONSTRUçãO I;TALINE CARVALHO MARTINS;20181.02EDI11N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
107245;RV.T-PL001;TOPOGRAFIA - PLANIMETRIA;WELLINGTON DONIZETE GUIMARãES;20181.02EDI11N.1N;Noite;55;3;0;1-12;1-12;1-12;1-12;1-12;0
101011;CTEDIFRV.3;SEGURANçA DO TRABALHO;CHARLES PEREIRA CHAVES;20181.02EDI12N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
101009;CTEDIFRV.7;PORTUGUêS III;SANDRA MARA SANTOS LEMOS;20181.02EDI12N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
101010;CTEDIFRV.8;QUíMICA III;RODRIGO BRAGHIROLI;20181.02EDI12N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
101005;CTEDIFRV.9;DESENHO TéCNICO ASSISTIDO POR COMPUTADOR;TATIANA DE FREITAS PINAZO;20181.02EDI12N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
101006;RV.TADM13;FíSICA III;TIAGO CLARIMUNDO RAMOS;20181.02EDI12N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
101007;RV.TADM38;GEOGRAFIA II;JESIEL SOUZA SILVA;20181.02EDI12N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
101008;RV.TALIM55;MATEMÁTICA III;KELEN HELENA DE OLIVEIRA;20181.02EDI12N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
101017;CTEDIFRV.10;PORTUGUêS IV;WILCIENE NUNES DO VALE;20181.02EDI12N.4N;Noite;50;0;0;1-12;1-12;1-12;1-12;1-12;0
101015;CTEDIFRV.11;MATERIAIS DE CONSTRUçãO I;TALINE CARVALHO MARTINS;20181.02EDI12N.4N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
101018;CTEDIFRV.12;PROJETO ARQUITETôNICO I;TATIANA DE FREITAS PINAZO;20181.02EDI12N.4N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
101019;CTEDIFRV.13;TOPOGRAFIA - PLANIMETRIA;WELLINGTON DONIZETE GUIMARãES;20181.02EDI12N.4N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
101016;CTEDIFRV.14;MEIO AMBIENTE E SUSTENTABILIDADE URBANA;EMIVAL DA CUNHA RIBEIRO;20181.02EDI12N.4N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
101013;RV.PRO32;GEOGRAFIA III;ROBERTO EDUARDO CASTILLO PIZARRO;20181.02EDI12N.4N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
101012;RV.PRO90;ARTE;THOMAZ JOEZER HERLER;20181.02EDI12N.4N;Noite;50;1;0;1-12;1-12;1-12;1-12;1-12;0
101014;RV.TADM12;MATEMáTICA IV;KELEN HELENA DE OLIVEIRA;20181.02EDI12N.4N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
101026;CTEDIFRV.15;TOGRAFIA - ALTIMETRIA;WELLINGTON DONIZETE GUIMARãES;20181.02EDI12N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
101025;CTEDIFRV.16;PROJETO ARQUITETôNICO II;TATIANA DE FREITAS PINAZO;20181.02EDI12N.5N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
101023;CTEDIFRV.17;MATERIAIS DE CONSTRUçãO II;TALINE CARVALHO MARTINS;20181.02EDI12N.5N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
101022;CTEDIFRV.18;INSTALAçõES ELéTRICAS;MáRCIO DA SILVA VILELA;20181.02EDI12N.5N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
101024;CTEDIFRV.19;ORGANIZAçãO DO TRABALHO;JERLIANE CRUVINEL MENEZES;20181.02EDI12N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
101021;RV.PRO40;HISTóRIA I;THOMAZ JOEZER HERLER;20181.02EDI12N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
101020;RV.PRO50;BIOLOGIA I;GUSTAVO ANTôNIO TEIXEIRA CHAVES;20181.02EDI12N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
105162;CTEDIFRV.20;PROJETO HIDROSSANITáRIO I;MARIELLE VIEIRA FELIX;20181.02EDI12N.6N;Noite;10;3;0;1-12;1-12;1-12;1-12;1-12;0
105163;CTEDIFRV.21;SISTEMAS ESTRUTURAIS I;TALINE CARVALHO MARTINS;20181.02EDI12N.6N;Noite;10;3;0;1-12;1-12;1-12;1-12;1-12;0
105164;CTEDIFRV.22;TéCNICAS CONSTRUTIVAS I;MARIELLE VIEIRA FELIX;20181.02EDI12N.6N;Noite;10;3;0;1-12;1-12;1-12;1-12;1-12;0
105161;CTEDIFRV.30;MECâNICA DOS SOLOS I;CHARLES PEREIRA CHAVES;20181.02EDI12N.6N;Noite;10;3;0;1-12;1-12;1-12;1-12;1-12;0
105159;RV.PRO41;HISTóRIA II;THOMAZ JOEZER HERLER;20181.02EDI12N.6N;Noite;10;2;0;1-12;1-12;1-12;1-12;1-12;0
105158;RV.PRO51;BIOLOGIA II;GUSTAVO ANTôNIO TEIXEIRA CHAVES;20181.02EDI12N.6N;Noite;10;2;0;1-12;1-12;1-12;1-12;1-12;0
104741;RV.INF610;FUNDAMENTOS DE INFORMáTICA;FERNANDO HENRIQUE DA SILVA;20181.02INF11N.1N.-;Noite;55;2;0;1-12;1-12;1-12;1-12;1-12;0
104742;RV.INF618;LóGICA DE PROGRAMAçãO;FáBIO MONTANHA RAMOS;20181.02INF11N.1N.-;Noite;28;6;0;1-12;1-12;1-12;1-12;1-12;0
104813;RV.INF618;LóGICA DE PROGRAMAçãO;FáBIO MONTANHA RAMOS;20181.02INF11N.1N.-;Noite;28;5;0;1-12;1-12;1-12;1-12;1-12;0
104743;RV.INF619;MATEMáTICA PARA INFORMáTICA;KELEN HELENA DE OLIVEIRA;20181.02INF11N.1N.-;Noite;55;2;0;1-12;1-12;1-12;1-12;1-12;0
104744;RV.INF92;OPERAçãO DE COMPUTADORES;LEONEL DIóGENES CARVALHAES ALVARENGA;20181.02INF11N.1N.-;Noite;28;4;0;1-12;1-12;1-12;1-12;1-12;0
104814;RV.INF92;OPERAçãO DE COMPUTADORES;LEONEL DIóGENES CARVALHAES ALVARENGA;20181.02INF11N.1N.-;Noite;28;4;0;1-12;1-12;1-12;1-12;1-12;0
104740;RV.INF96;DESENVOLVIMENTO DE INTERFACES WEB I;RICARDO CASTRO MARQUES;20181.02INF11N.1N.-;Noite;28;6;0;1-12;1-12;1-12;1-12;1-12;0
104812;RV.INF96;DESENVOLVIMENTO DE INTERFACES WEB I;RICARDO CASTRO MARQUES;20181.02INF11N.1N.-;Noite;28;6;0;1-12;1-12;1-12;1-12;1-12;0
100010;RV.INF72;METODOLOGIA DE PROJETO DE SISTEMAS;LEONEL DIóGENES CARVALHAES ALVARENGA;20181.02INF11N.2N.-;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100009;RV.INF73;MANUTENÇÃO DE COMPUTADORES;RAFAEL CARVALHO MENDONçA;20181.02INF11N.2N.-;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
100006;RV.INF74;BANCOS DE DADOS;FáBIO MONTANHA RAMOS;20181.02INF11N.2N.-;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
100007;RV.INF83;DESENVOLVIMENTO DE INTERFACES WEB II;RICARDO CASTRO MARQUES;20181.02INF11N.2N.-;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
100011;RV.INF84;PORTUGUêS PARA INFORMáTICA;SANDRA MARA SANTOS LEMOS;20181.02INF11N.2N.-;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100008;RV.INF93;LINGUAGEM DE PROGRAMAçãO I;MARLUS DIAS SILVA;20181.02INF11N.2N.-;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
100015;RV.INF75;REDES DE COMPUTADORES;RAFAEL CARVALHO MENDONçA;20181.02INF11N.3N.-;Noite;50;6;0;1-12;1-12;1-12;1-12;1-12;0
100012;RV.INF76;DESENVOLVIMENTO DE PROJETO DE SISTEMAS;RICARDO CASTRO MARQUES;20181.02INF11N.3N.-;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
100016;RV.INF77;TÓPICOS ESPECIAIS (JAVA);MARLUS DIAS SILVA;20181.02INF11N.3N.-;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
100013;RV.INF78;INFORMÁTICA E MERCADO DE TRABALHO;FERNANDO HENRIQUE DA SILVA;20181.02INF11N.3N.-;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100014;RV.INF79;LINGUAGEM DE PROGRAMAÇÃO II (PHP);MARLUS DIAS SILVA;20181.02INF11N.3N.-;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
104748;RV.EXA722;MATEMáTICA APLICADA;RENATO CRUVINEL DE OLIVEIRA;20181.02QUI10N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
104745;RV.EXA723;ESTATíSTICA BáSICA;DANILO PEREIRA BARBOSA;20181.02QUI10N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
104750;RV.QUI720;QUíMICA GERAL;LUISMAR DE PAULA SOUZA;20181.02QUI10N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
104747;RV.QUI723;HIGIENE E SEGURANçA NO TRABALHO;KAREN CARVALHO FERREIRA;20181.02QUI10N.1N;Noite;55;1;0;1-12;1-12;1-12;1-12;1-12;0
104749;RV.QUI724;MICROBIOLOGIA INDUSTRIAL;FRANCISCO JOSE RIVERA PINEDO;20181.02QUI10N.1N;Noite;55;3;0;1-12;1-12;1-12;1-12;1-12;0
104751;RV.QUI735;TéCNICAS DE LABORATóRIO E OTIMIZAçãO DE EXPERIMENTOS;CELSO MARTINS BELISáRIO;20181.02QUI10N.1N;Noite;55;3;0;1-12;1-12;1-12;1-12;1-12;0
104746;RV.QUI736;EVOLUçãO DO CONCEITO DE QUíMICA;INDI ASSIS RODRIGUES;20181.02QUI10N.1N;Noite;55;1;0;1-12;1-12;1-12;1-12;1-12;0
100018;RV.HUM819;INGLêS INSTRUMENTAL;LíDIA NUNES DE ÁVILA CARVALHAES;20181.02QUI10N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100019;RV.QUI724;MICROBIOLOGIA INDUSTRIAL;FRANCISCO JOSE RIVERA PINEDO;20181.02QUI10N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100022;RV.QUI725;QUíMICA INORGâNICA;LUISMAR DE PAULA SOUZA;20181.02QUI10N.2N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
100023;RV.QUI726;QUíMICA ORGâNICA;PAULO SéRGIO PEREIRA;20181.02QUI10N.2N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
100021;RV.QUI728;QUíMICA ANALíTICA QUALITATIVA;POLYANA FERNANDES PEREIRA;20181.02QUI10N.2N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
100017;RV.TAL717;CONTROLE DE QUALIDADE;ANDRé LUIZ BORGES MACHADO;20181.02QUI10N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100020;RV.TAL727;OPERAçõES UNITáRIAS;ANDRé LUIZ BORGES MACHADO;20181.02QUI10N.2N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
100025;RV.ADM824;EMPREENDEDORISMO;RAFAEL PAZETO ALVARENGA;20181.02QUI10N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100026;RV.HUM818;ÉTICA E RELAçõES NO TRABALHO;LUIZA FERREIRA REZENDE DE MEDEIROS;20181.02QUI10N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
100027;RV.QUI729;FíSICO-QUíMICA;JOAO CARLOS PERBONE DE SOUZA;20181.02QUI10N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
100024;RV.QUI730;ANáLISE INSTRUMENTAL;IGOR CARDOSO PESCARA;20181.02QUI10N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
100030;RV.QUI731;QUíMICA ANALíTICA QUANTITATIVA;LUISMAR DE PAULA SOUZA;20181.02QUI10N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
100029;RV.QUI732;PROCESSOS QUíMICOS INDUSTRIAIS;CARLOS FREDERICO DE SOUZA CASTRO;20181.02QUI10N.3N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
100028;RV.QUI733;IMPACTOS E RISCOS AMBIENTAIS;LUISMAR DE PAULA SOUZA,POLYANNA RIBEIRO TRINDADE;20181.02QUI10N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
104596;GRAD.FC.02;FUNDAMENTOS DE CáLCULO;PAULO HENRIQUE RODRIGUES GONçALVES;20181.02QUI22N.1N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
104597;GRAD.FFE.01;FUNDAMENTOS FILOSóFICOS DA EDUCAçãO;PATRICIA GOUVEA NUNES;20181.02QUI22N.1N;Noite;52;2;0;1-12;1-12;1-12;1-12;1-12;0
104598;GRAD.HQ.01;HISTóRIA DA QUíMICA;CELSO MARTINS BELISáRIO;20181.02QUI22N.1N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
104600;GRAD.QGE.02;QUíMICA GERAL EXPERIMENTAL;ANA CAROLINA RIBEIRO AGUIAR;20181.02QUI22N.1N;Noite;27;4;0;1-12;1-12;1-12;1-12;1-12;0
104602;GRAD.QGE.02;QUíMICA GERAL EXPERIMENTAL;ANA CAROLINA RIBEIRO AGUIAR;20181.02QUI22N.1N;Noite;23;4;0;1-12;1-12;1-12;1-12;1-12;0
104601;GRAD.QG-I.01;QUíMICA GERAL I;JOAO CARLOS PERBONE DE SOUZA;20181.02QUI22N.1N;Noite;52;4;0;1-12;1-12;1-12;1-12;1-12;0
99280;RV.EDU211;DIDáTICA;ROSENILDE NOGUEIRA PANIAGO;20181.02QUI22N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99281;RV.EXA214;ESTATíSTICA BáSICA;RENATO CRUVINEL DE OLIVEIRA;20181.02QUI22N.3N;Noite;51;3;0;1-12;1-12;1-12;1-12;1-12;0
99279;RV.EXA216;CáLCULO DIFERENCIAL E INTEGRAL III;CAIKE DA ROCHA DAMKE;20181.02QUI22N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99282;RV.EXA222;FíSICA II;TIAGO CLARIMUNDO RAMOS;20181.02QUI22N.3N;Noite;58;3;0;1-12;1-12;1-12;1-12;1-12;0
99283;RV.QUI228;QUíMICA INORGâNICA I;ELOIZA DA SILVA NUNES;20181.02QUI22N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99284;RV.QUI251;QUíMICA ORGâNICA I;RODRIGO BRAGHIROLI;20181.02QUI22N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99288;RV.EDU204;PSICOLOGIA DO DESENVOLVIMENTO;PATRICIA GOUVEA NUNES;20181.02QUI22N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99289;RV.QUI223;QUíMICA ANALíTICA QUALITATIVA;POLYANA FERNANDES PEREIRA;20181.02QUI22N.5N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99287;RV.QUI236;PRáTICA DE ENSINO APLICADA à QUíMICA;ROSENILDE NOGUEIRA PANIAGO;20181.02QUI22N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99286;RV.QUI241;ANáLISE ORGâNICA EXPERIMENTAL;RODRIGO BRAGHIROLI;20181.02QUI22N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99290;RV.QUI247;QUíMICA ANALíTICA QUALITATIVA EXPERIMENTAL;POLYANA FERNANDES PEREIRA;20181.02QUI22N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99285;RV.QUI250;ANáLISE ORGâNICA;CASSIA CRISTINA FERNANDES ALVES;20181.02QUI22N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99294;RV.QUI218;FíSICO-QUíMICA II;CARLOS FREDERICO DE SOUZA CASTRO;20181.02QUI22N.7N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99295;RV.QUI227;QUíMICA ANALíTICA INSTRUMENTAL;IGOR CARDOSO PESCARA;20181.02QUI22N.7N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99292;RV.QUI237;BIOQUíMICA EXPERIMENTAL;PRISCILA FERREIRA BATISTA;20181.02QUI22N.7N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99293;RV.QUI245;FíSICO-QUíMICA EXPERIMENTAL II;CARLOS FREDERICO DE SOUZA CASTRO;20181.02QUI22N.7N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99296;RV.QUI246;QUíMICA INORGâNICA EXPERIMENTAL;ELOIZA DA SILVA NUNES;20181.02QUI22N.7N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
99291;RV.QUI249;BIOQUíMICA;PRISCILA FERREIRA BATISTA;20181.02QUI22N.7N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
104573;GRAD.DP.02;DINâMICA DA PAISAGEM;JESIEL SOUZA SILVA;20181.02SAM21N.1N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
104572;GRAD.DT.02;DESENHO TéCNICO;TATIANA DE FREITAS PINAZO;20181.02SAM21N.1N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
104574;GRAD.ECOLOG.01;ECOLOGIA;HIPóLITO TADEU FERREIRA DA SILVA;20181.02SAM21N.1N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
104575;GRAD.FC.02;FUNDAMENTOS DE CáLCULO;PAULO HENRIQUE RODRIGUES GONçALVES;20181.02SAM21N.1N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
104576;GRAD.MC.02;METODOLOGIA CIENTíFICA;ALINE DITOMASO;20181.02SAM21N.1N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
104577;GRAD.QG.03;QUíMICA GERAL;INDI ASSIS RODRIGUES;20181.02SAM21N.1N;Noite;57;4;0;1-12;1-12;1-12;1-12;1-12;0
99328;RV.BIO206;MICROBIOLOGIA AMBIENTAL;LUCIANA CRISTINA VITORINO;20181.02SAM21N.3N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
99326;RV.EXA210;FíSICA - MECâNICA BáSICA;GUSTAVO QUEREZA DE FREITAS;20181.02SAM21N.3N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
99325;RV.GAM202;CARTOGRAFIA;WELLINGTON DONIZETE GUIMARãES;20181.02SAM21N.3N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
99327;RV.GAM206;LEGISLAçãO AMBIENTAL;JUAREZ MARTINS RODRIGUES;20181.02SAM21N.3N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
99329;RV.GAM236;POLUIçãO INDUSTRIAL;PATRICIA CALDEIRA DE SOUZA;20181.02SAM21N.3N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
99333;RV.ENG229;INSTALAçõES PREDIAIS HIDROSSANITáRIA;BACUS DE OLIVEIRA NAHIME;20181.02SAM21N.5N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99330;RV.GAM210;CONSTRUçãO DE REDES DE ÁGUA;MARIELLE VIEIRA FELIX;20181.02SAM21N.5N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99331;RV.GAM211;CONSTRUçãO DE REDES DE ESGOTO;MICHELL MACEDO ALVES,BRUNO DE OLIVEIRA COSTA COUTO;20181.02SAM21N.5N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99332;RV.GAM224;GESTãO DE RESíDUOS SóLIDOS;PATRICIA CALDEIRA DE SOUZA;20181.02SAM21N.5N;Noite;56;3;0;1-12;1-12;1-12;1-12;1-12;0
99334;RV.GAM235;SISTEMAS DE GESTãO AMBIENTAL E SéRIE ISO 14000;JUAREZ MARTINS RODRIGUES;20181.02SAM21N.5N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
104757;CTSTRARV.1;SEGURANçA DO TRABALHO I;TALINE CARVALHO MARTINS,RAFAEL PAZETO ALVARENGA;20181.02SGT11N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
104752;CTSTRARV.2;DIREITO DO TRABALHO I;MáRCIA CRISTINA PUYDINGER DE FAZIO;20181.02SGT11N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
